province,district,crop_livestock,hazard,vc_stage,impact,freq,severity,percentage,count,,,,,,,,,
Punjab,Muzaffargarh,Mango,Disease outbreak (Plant & Livestock),"3. Harvesting, storage & processing",Increase in post-harvest losses,4,Moderate (10-30% loss in income),100,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Disease outbreak (Plant & Livestock),"3. Harvesting, storage & processing",Low quality produce for processing,4,Moderate (10-30% loss in income),100,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Disease outbreak (Plant & Livestock),"3. Harvesting, storage & processing",Need for more processing/ increased processing costs,4,Moderate (10-30% loss in income),100,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Disease outbreak (Plant & Livestock),"3. Harvesting, storage & processing",Processing delayed/disrupted,4,Moderate (10-30% loss in income),100,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Disease outbreak (Plant & Livestock),"3. Harvesting, storage & processing",Difficulty procuring materials for processing,3,Moderate (10-30% loss in income),75,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Disease outbreak (Plant & Livestock),"3. Harvesting, storage & processing",Increased storage costs,1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Disease outbreak (Plant & Livestock),4. Marketing,Low level of value addition,4,Moderate (10-30% loss in income),100,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Disease outbreak (Plant & Livestock),4. Marketing,Lower quality produce/ doesn't meet standards,4,Moderate (10-30% loss in income),100,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Disease outbreak (Plant & Livestock),4. Marketing,Products fetch low prices due to poor quality,4,Moderate (10-30% loss in income),100,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Disease outbreak (Plant & Livestock),4. Marketing,Unable to fulfill orders,3,Moderate (10-30% loss in income),75,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Disease outbreak (Plant & Livestock),4. Marketing,Increased buying prices for produce,2,Moderate (10-30% loss in income),50,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Disease outbreak (Plant & Livestock),4. Marketing,Unable to grow crops demanded by the market,2,Moderate (10-30% loss in income),50,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Disease outbreak (Plant & Livestock),4. Marketing,Unpredictability of supply,2,Moderate (10-30% loss in income),50,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Heat stress,1. Input,Increased price of inputs,2,Moderate (10-30% loss in income),50,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Heat stress,1. Input,Damage to nurseries/input store,1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Heat stress,1. Input,Difficulty accessing loans (banks not ending),1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Heat stress,1. Input,Excess demand for new/improved/tolerant varieties,1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Heat stress,1. Input,Farmers unable to repay loans,1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Heat stress,1. Input,Reduced access to extension services,1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Heat stress,1. Input,"Trouble accessing inputs (fertilizer, pesticides, seeds, feeds)",1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Heat stress,2. On-farm,Loss of on-farm income,4,Moderate (10-30% loss in income),100,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Heat stress,2. On-farm,Loss of alternative income sources,3,Moderate (10-30% loss in income),75,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Heat stress,2. On-farm,Need to use more inputs,2,Moderate (10-30% loss in income),50,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Heat stress,2. On-farm,Crops/livestock die or are damaged causing low yields,1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Heat stress,2. On-farm,"Delayed planting/ uncertainty in planning farm operations (planting, maintenance & harvesting)",1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Heat stress,2. On-farm,High incidence of pest and disease outbreaks,1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Heat stress,2. On-farm,inputs washed away/leeching,1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Heat stress,2. On-farm,Reduced water availability,1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Heat stress,2. On-farm,Trouble accessing hired labour,1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Heat stress,"3. Harvesting, storage & processing",Difficulty procuring materials for processing,4,Moderate (10-30% loss in income),100,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Heat stress,"3. Harvesting, storage & processing",Increase in post-harvest losses,4,Moderate (10-30% loss in income),100,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Heat stress,"3. Harvesting, storage & processing",Low quality produce for processing,4,Moderate (10-30% loss in income),100,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Heat stress,"3. Harvesting, storage & processing",Processing delayed/disrupted,4,Moderate (10-30% loss in income),100,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Heat stress,"3. Harvesting, storage & processing",Need for more processing/ increased processing costs,3,Moderate (10-30% loss in income),75,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Heat stress,"3. Harvesting, storage & processing",Increase in transportation costs,1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Heat stress,"3. Harvesting, storage & processing",Increased storage costs,1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Heat stress,4. Marketing,Low level of value addition,4,Moderate (10-30% loss in income),100,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Heat stress,4. Marketing,Lower quality produce/ doesn't meet standards,4,Moderate (10-30% loss in income),100,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Heat stress,4. Marketing,Products fetch low prices due to poor quality,4,Moderate (10-30% loss in income),100,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Heat stress,4. Marketing,Unpredictability of supply,2,Moderate (10-30% loss in income),50,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,Heat stress,4. Marketing,Unable to fulfill orders,1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,"Pest outbreak (Locust, Army worm, Hopper burn)",1. Input,Damage to nurseries/input store,3,Moderate (10-30% loss in income),75,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,"Pest outbreak (Locust, Army worm, Hopper burn)",1. Input,Increased price of inputs,3,Moderate (10-30% loss in income),75,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,"Pest outbreak (Locust, Army worm, Hopper burn)",1. Input,Excess demand for new/improved/tolerant varieties,2,Moderate (10-30% loss in income),50,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,"Pest outbreak (Locust, Army worm, Hopper burn)",1. Input,Poor quality seed,2,Moderate (10-30% loss in income),50,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,"Pest outbreak (Locust, Army worm, Hopper burn)",1. Input,"Trouble accessing inputs (fertilizer, pesticides, seeds, feeds)",2,Moderate (10-30% loss in income),50,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,"Pest outbreak (Locust, Army worm, Hopper burn)",1. Input,Difficulty accessing loans (banks not ending),1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,"Pest outbreak (Locust, Army worm, Hopper burn)",1. Input,Farmers unable to repay loans,1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,"Pest outbreak (Locust, Army worm, Hopper burn)",1. Input,Reduced access to extension services,1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,"Pest outbreak (Locust, Army worm, Hopper burn)",1. Input,"Unmet demand for service providers (labour, machinery)",1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,"Pest outbreak (Locust, Army worm, Hopper burn)",2. On-farm,Loss of alternative income sources,4,Moderate (10-30% loss in income),100,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,"Pest outbreak (Locust, Army worm, Hopper burn)",2. On-farm,Loss of on-farm income,4,Moderate (10-30% loss in income),100,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,"Pest outbreak (Locust, Army worm, Hopper burn)",2. On-farm,Need to use more inputs,4,Moderate (10-30% loss in income),100,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,"Pest outbreak (Locust, Army worm, Hopper burn)",2. On-farm,Crops don't germinate,2,Moderate (10-30% loss in income),50,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,"Pest outbreak (Locust, Army worm, Hopper burn)",2. On-farm,Crops/livestock die or are damaged causing low yields,2,Moderate (10-30% loss in income),50,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,"Pest outbreak (Locust, Army worm, Hopper burn)",2. On-farm,"Increased requirement for mechanisation (ploughs, mechanised weeders)",1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,"Pest outbreak (Locust, Army worm, Hopper burn)",2. On-farm,inputs washed away/leeching,1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,"Pest outbreak (Locust, Army worm, Hopper burn)",2. On-farm,Trouble accessing hired labour,1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,"Pest outbreak (Locust, Army worm, Hopper burn)","3. Harvesting, storage & processing",Increase in post-harvest losses,4,Moderate (10-30% loss in income),100,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,"Pest outbreak (Locust, Army worm, Hopper burn)","3. Harvesting, storage & processing",Low quality produce for processing,4,Moderate (10-30% loss in income),100,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,"Pest outbreak (Locust, Army worm, Hopper burn)","3. Harvesting, storage & processing",Need for more processing/ increased processing costs,4,Moderate (10-30% loss in income),100,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,"Pest outbreak (Locust, Army worm, Hopper burn)","3. Harvesting, storage & processing",Processing delayed/disrupted,4,Moderate (10-30% loss in income),100,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,"Pest outbreak (Locust, Army worm, Hopper burn)","3. Harvesting, storage & processing",Difficulty procuring materials for processing,1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,"Pest outbreak (Locust, Army worm, Hopper burn)",4. Marketing,Low level of value addition,4,Moderate (10-30% loss in income),100,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,"Pest outbreak (Locust, Army worm, Hopper burn)",4. Marketing,Lower quality produce/ doesn't meet standards,4,Moderate (10-30% loss in income),100,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,"Pest outbreak (Locust, Army worm, Hopper burn)",4. Marketing,Products fetch low prices due to poor quality,4,Moderate (10-30% loss in income),100,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,"Pest outbreak (Locust, Army worm, Hopper burn)",4. Marketing,Unable to fulfill orders,4,Moderate (10-30% loss in income),100,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,"Pest outbreak (Locust, Army worm, Hopper burn)",4. Marketing,Unable to grow crops demanded by the market,3,Moderate (10-30% loss in income),75,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,"Pest outbreak (Locust, Army worm, Hopper burn)",4. Marketing,Unpredictability of supply,3,Moderate (10-30% loss in income),75,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,"Pest outbreak (Locust, Army worm, Hopper burn)",4. Marketing,Increased buying prices for produce,2,Moderate (10-30% loss in income),50,4,,,,,,,,,
Punjab,Muzaffargarh,Mango,"Pest outbreak (Locust, Army worm, Hopper burn)",4. Marketing,Reduced access to market information,1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Disease outbreak (Plant & Livestock),1. Input,Poor quality seed,18,Moderate (10-30% loss in income),100,18,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Disease outbreak (Plant & Livestock),1. Input,Increased price of inputs,16,Moderate (10-30% loss in income),88.88888889,18,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Disease outbreak (Plant & Livestock),1. Input,Excess demand for new/improved/tolerant varieties,10,Moderate (10-30% loss in income),55.55555556,18,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Disease outbreak (Plant & Livestock),1. Input,Farmers unable to repay loans,10,Moderate (10-30% loss in income),55.55555556,18,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Disease outbreak (Plant & Livestock),1. Input,Damage to nurseries/input store,5,Moderate (10-30% loss in income),27.77777778,18,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Disease outbreak (Plant & Livestock),1. Input,Increase in the number of insurance claims,3,Moderate (10-30% loss in income),16.66666667,18,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Disease outbreak (Plant & Livestock),1. Input,Difficulty accessing loans (banks not ending),2,Moderate (10-30% loss in income),11.11111111,18,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Disease outbreak (Plant & Livestock),1. Input,Increased demand for irrigation infrastructure materials,1,Moderate (10-30% loss in income),5.555555556,18,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Disease outbreak (Plant & Livestock),1. Input,Reduced access to extension services,1,Moderate (10-30% loss in income),5.555555556,18,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Disease outbreak (Plant & Livestock),1. Input,"Unmet demand for service providers (labour, machinery)",1,Moderate (10-30% loss in income),5.555555556,18,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Disease outbreak (Plant & Livestock),2. On-farm,Loss of on-farm income,18,Moderate (10-30% loss in income),100,18,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Disease outbreak (Plant & Livestock),2. On-farm,Need to use more inputs,18,Moderate (10-30% loss in income),100,18,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Disease outbreak (Plant & Livestock),2. On-farm,Crops don't germinate,10,Moderate (10-30% loss in income),55.55555556,18,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Disease outbreak (Plant & Livestock),2. On-farm,Loss of alternative income sources,10,Moderate (10-30% loss in income),55.55555556,18,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Disease outbreak (Plant & Livestock),2. On-farm,Crops/livestock die or are damaged causing low yields,6,Moderate (10-30% loss in income),33.33333333,18,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Disease outbreak (Plant & Livestock),2. On-farm,Insurance premiums rise,2,Moderate (10-30% loss in income),11.11111111,18,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Disease outbreak (Plant & Livestock),2. On-farm,Trouble accessing hired labour,2,Moderate (10-30% loss in income),11.11111111,18,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Disease outbreak (Plant & Livestock),2. On-farm,Cant work in the field,1,Moderate (10-30% loss in income),5.555555556,18,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Disease outbreak (Plant & Livestock),2. On-farm,"Increased requirement for mechanisation (ploughs, mechanised weeders)",1,Moderate (10-30% loss in income),5.555555556,18,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Disease outbreak (Plant & Livestock),"3. Harvesting, storage & processing",Increase in post-harvest losses,17,Moderate (10-30% loss in income),94.44444444,18,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Disease outbreak (Plant & Livestock),"3. Harvesting, storage & processing",Need for more processing/ increased processing costs,15,Moderate (10-30% loss in income),83.33333333,18,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Disease outbreak (Plant & Livestock),"3. Harvesting, storage & processing",Low quality produce for processing,14,Moderate (10-30% loss in income),77.77777778,18,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Disease outbreak (Plant & Livestock),"3. Harvesting, storage & processing",Processing delayed/disrupted,14,Moderate (10-30% loss in income),77.77777778,18,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Disease outbreak (Plant & Livestock),"3. Harvesting, storage & processing",Damage to storage facilities,1,Moderate (10-30% loss in income),5.555555556,18,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Disease outbreak (Plant & Livestock),"3. Harvesting, storage & processing",Increased storage costs,1,Moderate (10-30% loss in income),5.555555556,18,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Disease outbreak (Plant & Livestock),4. Marketing,Lower quality produce/ doesn't meet standards,17,Moderate (10-30% loss in income),94.44444444,18,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Disease outbreak (Plant & Livestock),4. Marketing,Products fetch low prices due to poor quality,17,Moderate (10-30% loss in income),94.44444444,18,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Disease outbreak (Plant & Livestock),4. Marketing,Low level of value addition,16,Moderate (10-30% loss in income),88.88888889,18,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Disease outbreak (Plant & Livestock),4. Marketing,Unpredictability of supply,10,Moderate (10-30% loss in income),55.55555556,18,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Disease outbreak (Plant & Livestock),4. Marketing,Unable to grow crops demanded by the market,8,Moderate (10-30% loss in income),44.44444444,18,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Disease outbreak (Plant & Livestock),4. Marketing,Unable to fulfill orders,6,Moderate (10-30% loss in income),33.33333333,18,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Disease outbreak (Plant & Livestock),4. Marketing,Increased buying prices for produce,5,Moderate (10-30% loss in income),27.77777778,18,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Disease outbreak (Plant & Livestock),4. Marketing,Reduced access to market information,1,Moderate (10-30% loss in income),5.555555556,18,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Heat stress,1. Input,Poor quality seed,12,Minor (<10% loss in income),85.71428571,14,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Heat stress,1. Input,Increased price of inputs,11,Minor (<10% loss in income),78.57142857,14,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Heat stress,1. Input,Excess demand for new/improved/tolerant varieties,10,Minor (<10% loss in income),71.42857143,14,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Heat stress,1. Input,Farmers unable to repay loans,5,Minor (<10% loss in income),35.71428571,14,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Heat stress,1. Input,Damage to nurseries/input store,2,Minor (<10% loss in income),14.28571429,14,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Heat stress,1. Input,Difficulty accessing loans (banks not ending),1,Minor (<10% loss in income),7.142857143,14,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Heat stress,1. Input,Increase in the number of insurance claims,1,Minor (<10% loss in income),7.142857143,14,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Heat stress,1. Input,Increased demand for irrigation infrastructure materials,1,Minor (<10% loss in income),7.142857143,14,,,,,,,,,
Punjab,Muzaffargarh,Wheat,Heat stress,1. Input,Reduced access to extension services,1,Minor (<10% loss in income),7.142857143,14,,,,,,,,,
