Province,District,Village,Crop_livestock,Coverage,Month,Value,Management Practices,Comments
KP,Kurram,Dogar,Maize,NA,Jun,Planting,"Land preparation, Farmyard manure and Sowing",
KP,Kurram,Dogar,Maize,NA,Jul,Planting,Fertiliser application,
KP,Kurram,Dogar,Maize,NA,Aug,Planting,Planting and Hoeing,
KP,Kurram,Dogar,Maize,NA,Sep,Growing,Weed management,
KP,Kurram,Dogar,Maize,NA,Oct,Harvesting,Harvesting,
KP,Kurram,Dogar,Maize,NA,Nov,,,
KP,Kurram,Dogar,Maize,NA,Dec,,,
KP,Kurram,Dogar,Potato,NA,Jan,,,
KP,Kurram,Dogar,Potato,NA,Feb,,,
KP,Kurram,Dogar,Potato,NA,Mar,,,
KP,Kurram,Dogar,Potato,NA,Apr,Planting,"Land preparation, Sowing and Fertiliser application",
KP,Kurram,Dogar,Potato,NA,May,Planting,Planting,
KP,Kurram,Dogar,Potato,NA,Jun,Growing,Howeing and Weed management,
KP,Kurram,Dogar,Potato,NA,Jul,Harvesting,Harvesting,
KP,Kurram,Dogar,Potato,NA,Aug,Harvesting,Harvesting,
KP,Kurram,Dogar,Potato,NA,Sep,,,
KP,Kurram,Dogar,Potato,NA,Oct,,,
KP,Kurram,Dogar,Potato,NA,Nov,,,
KP,Kurram,Dogar,Potato,NA,Dec,,,
KP,Kurram,Dogar,Red Beans,NA,Jan,,,
KP,Kurram,Dogar,Red Beans,NA,Feb,,,
KP,Kurram,Dogar,Red Beans,NA,Mar,,,
KP,Kurram,Dogar,Red Beans,NA,Apr,,,
KP,Kurram,Dogar,Red Beans,NA,May,,,
KP,Kurram,Dogar,Red Beans,NA,Jun,Planting,"Land preparation, Farmyard manure and Sowing",
KP,Kurram,Dogar,Red Beans,NA,Jul,Planting,Fertiliser application,
KP,Kurram,Dogar,Red Beans,NA,Aug,Planting,Planting and Hoeing,
KP,Kurram,Dogar,Red Beans,NA,Sep,Growing,Weed management,
KP,Kurram,Dogar,Red Beans,NA,Oct,Harvesting,Harvesting,
KP,Kurram,Dogar,Red Beans,NA,Nov,,,
KP,Kurram,Dogar,Red Beans,NA,Dec,,,
KP,N. Waziristan,Ali Khel,Wheat,NA,Jan,Growing,Weed management and Irrigation,
KP,N. Waziristan,Ali Khel,Wheat,NA,Feb,Growing,Weed management and Irrigation,
KP,N. Waziristan,Ali Khel,Wheat,NA,Mar,Growing,Weed management and Irrigation,
KP,N. Waziristan,Ali Khel,Wheat,NA,Apr,Growing,"Weed management, Irrigation and Pesticide application",
KP,N. Waziristan,Ali Khel,Wheat,NA,May,Harvesting,Harvesting,
KP,N. Waziristan,Ali Khel,Wheat,NA,Jun,,,
KP,N. Waziristan,Ali Khel,Wheat,NA,Jul,,,
KP,N. Waziristan,Ali Khel,Wheat,NA,Aug,,,
KP,N. Waziristan,Ali Khel,Wheat,NA,Sep,,,
KP,N. Waziristan,Ali Khel,Wheat,NA,Oct,Planting,Land preperation,
KP,N. Waziristan,Ali Khel,Wheat,NA,Nov,Planting,Sowing,
KP,N. Waziristan,Ali Khel,Wheat,NA,Dec,Growing,Fertiliser application and Irrigation,
KP,N. Waziristan,Ali Khel,Maize,NA,Jan,,,
KP,N. Waziristan,Ali Khel,Maize,NA,Feb,,,
KP,N. Waziristan,Ali Khel,Maize,NA,Mar,,,
KP,N. Waziristan,Ali Khel,Maize,NA,Apr,,,
KP,N. Waziristan,Ali Khel,Maize,NA,May,,,
KP,N. Waziristan,Ali Khel,Maize,NA,Jun,Planting,Land preperation,
KP,N. Waziristan,Ali Khel,Maize,NA,Jul,Growing,Sowing and Irrigation,
KP,N. Waziristan,Ali Khel,Maize,NA,Aug,Growing,"Fertiliser application, Weed management and Irrigation",
KP,N. Waziristan,Ali Khel,Maize,NA,Sep,Growing,Weed management and Irrigation,
KP,N. Waziristan,Ali Khel,Maize,NA,Oct,Harvesting,Harvesting,
KP,N. Waziristan,Ali Khel,Maize,NA,Nov,,,
KP,N. Waziristan,Ali Khel,Maize,NA,Dec,,,
KP,N. Waziristan,Ali Khel,Rice,NA,Jan,,,
KP,N. Waziristan,Ali Khel,Rice,NA,Feb,,,
KP,N. Waziristan,Ali Khel,Rice,NA,Mar,,Seedling preparation,
KP,N. Waziristan,Ali Khel,Rice,NA,Apr,,,
KP,N. Waziristan,Ali Khel,Rice,NA,May,Planting,Land preparation,
KP,N. Waziristan,Ali Khel,Rice,NA,Jun,Planting and Growing,"Shifting and Transplanting, and Irrigation",
KP,N. Waziristan,Ali Khel,Rice,NA,Jul,Growing,Fertiliser application and Irrigation,
KP,N. Waziristan,Ali Khel,Rice,NA,Aug,Growing,Weed management and Irrigation,
KP,N. Waziristan,Ali Khel,Rice,NA,Sep,Growing and Harvesting,"Pesticide application, Irrigation and Harvesting",
KP,N. Waziristan,Ali Khel,Rice,NA,Oct,Harvesting,Harvesting,
KP,N. Waziristan,Ali Khel,Rice,NA,Nov,Harvesting,Harvesting,
KP,N. Waziristan,Ali Khel,Rice,NA,Dec,,,
KP,N. Waziristan,Ali Khel,Tomato,NA,Jan,,,
KP,N. Waziristan,Ali Khel,Tomato,NA,Feb,Planting,Seedling preparation,
KP,N. Waziristan,Ali Khel,Tomato,NA,Mar,Planting and Growing,"Shifting and Transplanting, and Irrigation",
KP,N. Waziristan,Ali Khel,Tomato,NA,Apr,Growing,"Herbicide application, Weed management and Irrigation",
KP,N. Waziristan,Ali Khel,Tomato,NA,May,Growing,Pesticide application and Irrigation,
KP,N. Waziristan,Ali Khel,Tomato,NA,Jun,Harvesting,Harvesting,
KP,N. Waziristan,Ali Khel,Tomato,NA,Jul,Harvesting,Harvesting,
KP,N. Waziristan,Ali Khel,Tomato,NA,Aug,Harvesting,Harvesting,
KP,N. Waziristan,Ali Khel,Tomato,NA,Sep,,,
KP,N. Waziristan,Ali Khel,Tomato,NA,Oct,,,
KP,N. Waziristan,Ali Khel,Tomato,NA,Nov,,,
KP,N. Waziristan,Ali Khel,Tomato,NA,Dec,,,
KP,N. Waziristan,Ali Khel,Cauliflower,NA,Jan,Growing and Harvesting,Irrigation and Harvesting,
KP,N. Waziristan,Ali Khel,Cauliflower,NA,Feb,Harvesting,Harvesting,
KP,N. Waziristan,Ali Khel,Cauliflower,NA,Mar,,,
KP,N. Waziristan,Ali Khel,Cauliflower,NA,Apr,,,
KP,N. Waziristan,Ali Khel,Cauliflower,NA,May,,,
KP,N. Waziristan,Ali Khel,Cauliflower,NA,Jun,,,
KP,N. Waziristan,Ali Khel,Cauliflower,NA,Jul,,,
KP,N. Waziristan,Ali Khel,Cauliflower,NA,Aug,,,
KP,N. Waziristan,Ali Khel,Cauliflower,NA,Sep,Planting,Land prepration and Sowing,
KP,N. Waziristan,Ali Khel,Cauliflower,NA,Oct,Planting,Shifting and Transplanting,
KP,N. Waziristan,Ali Khel,Cauliflower,NA,Nov,Growing,Weed management and Irrigation,
KP,N. Waziristan,Ali Khel,Cauliflower,NA,Dec,Growing and Harvesting,Irrigation and Harvesting,
KP,N. Waziristan,Ali Khel,Okara,NA,Jan,,,
KP,N. Waziristan,Ali Khel,Okara,NA,Feb,,,
KP,N. Waziristan,Ali Khel,Okara,NA,Mar,,,
KP,N. Waziristan,Ali Khel,Okara,NA,Apr,Planting,Sowing,
KP,N. Waziristan,Ali Khel,Okara,NA,May,Growing,"Herbicide application, Weed m,anagement and Irrigation",
KP,N. Waziristan,Ali Khel,Okara,NA,Jun,Growing,"Herbicide application, Weed m,anagement and Irrigation",
KP,N. Waziristan,Ali Khel,Okara,NA,Jul,Growing,"Herbicide application, Weed m,anagement and Irrigation",
KP,N. Waziristan,Ali Khel,Okara,NA,Aug,Growing,"Herbicide application, Weed m,anagement and Irrigation",
KP,N. Waziristan,Ali Khel,Okara,NA,Sep,Harvesting,Harvesting,
KP,N. Waziristan,Ali Khel,Okara,NA,Oct,Harvesting,Harvesting,
KP,N. Waziristan,Ali Khel,Okara,NA,Nov,Harvesting,Harvesting,
KP,N. Waziristan,Ali Khel,Okara,NA,Dec,,,
KP,N. Waziristan,Eppi,Wheat,NA,Jan,Growing,Weed management and Irrigation,
KP,N. Waziristan,Eppi,Wheat,NA,Feb,Growing,Weed management and Irrigation,
KP,N. Waziristan,Eppi,Wheat,NA,Mar,Growing,Weed management and Irrigation,
KP,N. Waziristan,Eppi,Wheat,NA,Apr,Growing,"Weed management, Pesticide application and Irrigation",
KP,N. Waziristan,Eppi,Wheat,NA,May,Harvesting,Harvesting,
KP,N. Waziristan,Eppi,Wheat,NA,Jun,,,
KP,N. Waziristan,Eppi,Wheat,NA,Jul,,,
KP,N. Waziristan,Eppi,Wheat,NA,Aug,,,
KP,N. Waziristan,Eppi,Wheat,NA,Sep,,,
KP,N. Waziristan,Eppi,Wheat,NA,Oct,Planting,Land prepration,
KP,N. Waziristan,Eppi,Wheat,NA,Nov,Planting,Sowing,
KP,N. Waziristan,Eppi,Wheat,NA,Dec,Growing,fertiliser application and Irrigation,
KP,N. Waziristan,Eppi,Maize,NA,Jan,,,
KP,N. Waziristan,Eppi,Maize,NA,Feb,,,
KP,N. Waziristan,Eppi,Maize,NA,Mar,,,
KP,N. Waziristan,Eppi,Maize,NA,Apr,,,
KP,N. Waziristan,Eppi,Maize,NA,May,,,
KP,N. Waziristan,Eppi,Maize,NA,Jun,Planting,Land prepration,
KP,N. Waziristan,Eppi,Maize,NA,Jul,Planting and Growing,Sowing and Irrigation,
KP,N. Waziristan,Eppi,Maize,NA,Aug,Growing,"Weed management, Fertiliser application and Irrigation",
KP,N. Waziristan,Eppi,Maize,NA,Sep,Growing,Weed management and Irrigation,
KP,N. Waziristan,Eppi,Maize,NA,Oct,Harvesting,Harvesting,
KP,N. Waziristan,Eppi,Maize,NA,Nov,,,
KP,N. Waziristan,Eppi,Maize,NA,Dec,,,
KP,N. Waziristan,Eppi,Date,NA,Jan,Growing,Irrigation,
KP,N. Waziristan,Eppi,Date,NA,Feb,Growing,Irrigation,
KP,N. Waziristan,Eppi,Date,NA,Mar,Growing,Irrigation,
KP,N. Waziristan,Eppi,Date,NA,Apr,Growing,Irrigation,
KP,N. Waziristan,Eppi,Date,NA,May,Growing,Irrigation,
KP,N. Waziristan,Eppi,Date,NA,Jun,Planting,Sowing,
KP,N. Waziristan,Eppi,Date,NA,Jul,Planting,Sowing,
KP,N. Waziristan,Eppi,Date,NA,Aug,Harvesting,Harvesting,
KP,N. Waziristan,Eppi,Date,NA,Sep,Harvesting,Harvesting,
KP,N. Waziristan,Eppi,Date,NA,Oct,Harvesting,Harvesting,
KP,N. Waziristan,Eppi,Date,NA,Nov,Harvesting,Harvesting,
KP,N. Waziristan,Eppi,Date,NA,Dec,,,
KP,N. Waziristan,Tappi,Wheat,NA,Jan,Growing,Weed management and Irrigation,
KP,N. Waziristan,Tappi,Wheat,NA,Feb,Growing,Weed management and Irrigation,
KP,N. Waziristan,Tappi,Wheat,NA,Mar,Growing,Weed management and Irrigation,
KP,N. Waziristan,Tappi,Wheat,NA,Apr,Growing,"Weed management, Pesticide application and Irrigation",
KP,N. Waziristan,Tappi,Wheat,NA,May,Harvesting,Harvesting,
KP,N. Waziristan,Tappi,Wheat,NA,Jun,,,
KP,N. Waziristan,Tappi,Wheat,NA,Jul,,,
KP,N. Waziristan,Tappi,Wheat,NA,Aug,,,
KP,N. Waziristan,Tappi,Wheat,NA,Sep,,,
KP,N. Waziristan,Tappi,Wheat,NA,Oct,Planting,Land preparation,
KP,N. Waziristan,Tappi,Wheat,NA,Nov,Planting,Sowing,
KP,N. Waziristan,Tappi,Wheat,NA,Dec,Growing,Fertiliser application and Irrigation,
KP,N. Waziristan,Tappi,Maize,NA,Jan,,,
KP,N. Waziristan,Tappi,Maize,NA,Feb,,,
KP,N. Waziristan,Tappi,Maize,NA,Mar,,,
KP,N. Waziristan,Tappi,Maize,NA,Apr,,,
KP,N. Waziristan,Tappi,Maize,NA,May,,,
KP,N. Waziristan,Tappi,Maize,NA,Jun,Planting,Land preparation,
KP,N. Waziristan,Tappi,Maize,NA,Jul,Planting and Growing,Sowing and Irrigation,
KP,N. Waziristan,Tappi,Maize,NA,Aug,Growing,"Weed management, Fertiliser application and Irrigation",
KP,N. Waziristan,Tappi,Maize,NA,Sep,Growing,Weed management and Irrigation,
KP,N. Waziristan,Tappi,Maize,NA,Oct,Harvesting,Harvesting,
KP,N. Waziristan,Tappi,Maize,NA,Nov,,,
KP,N. Waziristan,Tappi,Maize,NA,Dec,,,
KP,N. Waziristan,Tappi,Rice,NA,Jan,,,
KP,N. Waziristan,Tappi,Rice,NA,Feb,,,
KP,N. Waziristan,Tappi,Rice,NA,Mar,Planting,Seedling preparation,
KP,N. Waziristan,Tappi,Rice,NA,Apr,,,
KP,N. Waziristan,Tappi,Rice,NA,May,Planting,Land prepration,
KP,N. Waziristan,Tappi,Rice,NA,Jun,Planting,Shifting and Transplanting,
KP,N. Waziristan,Tappi,Rice,NA,Jul,Growing,Fertiliser application and Irrigation,
KP,N. Waziristan,Tappi,Rice,NA,Aug,Growing,Weed management and Irrigation,
KP,N. Waziristan,Tappi,Rice,NA,Sep,Growing,Pesticide and Herbicide application and Irrigation,
KP,N. Waziristan,Tappi,Rice,NA,Oct,Harvesting,Harvesting,
KP,N. Waziristan,Tappi,Rice,NA,Nov,Harvesting,Harvesting,
KP,N. Waziristan,Tappi,Rice,NA,Dec,,,
KP,N. Waziristan,Tappi,Tomato,NA,Jan,,,
KP,N. Waziristan,Tappi,Tomato,NA,Feb,Planting,Seedling prepration,
KP,N. Waziristan,Tappi,Tomato,NA,Mar,Planting,Shifting and Transplanting,
KP,N. Waziristan,Tappi,Tomato,NA,Apr,Growing,"Weed management, Herbicide application and Irrigation",
KP,N. Waziristan,Tappi,Tomato,NA,May,Growing,Pesticide application and Irrigation,
KP,N. Waziristan,Tappi,Tomato,NA,Jun,Harvesting,Harvesting,
KP,N. Waziristan,Tappi,Tomato,NA,Jul,Harvesting,Harvesting,
KP,N. Waziristan,Tappi,Tomato,NA,Aug,Harvesting,Harvesting,
KP,N. Waziristan,Tappi,Tomato,NA,Sep,,,
KP,N. Waziristan,Tappi,Tomato,NA,Oct,,,
KP,N. Waziristan,Tappi,Tomato,NA,Nov,,,
KP,N. Waziristan,Tappi,Tomato,NA,Dec,,,
KP,N. Waziristan,Tappi,Okara,NA,Jan,,,
KP,N. Waziristan,Tappi,Okara,NA,Feb,,,
KP,N. Waziristan,Tappi,Okara,NA,Mar,,,
KP,N. Waziristan,Tappi,Okara,NA,Apr,Planting,Sowing,
KP,N. Waziristan,Tappi,Okara,NA,May,Growing,"Weed management, Herbicide application and Irrigation",
KP,N. Waziristan,Tappi,Okara,NA,Jun,Growing,"Weed management, Herbicide application and Irrigation",
KP,N. Waziristan,Tappi,Okara,NA,Jul,Growing,"Weed management, Herbicide application and Irrigation",
KP,N. Waziristan,Tappi,Okara,NA,Aug,Growing,"Weed management, Herbicide application and Irrigation",
KP,N. Waziristan,Tappi,Okara,NA,Sep,Harvesting,Harvesting,
KP,N. Waziristan,Tappi,Okara,NA,Oct,Harvesting,Harvesting,
KP,N. Waziristan,Tappi,Okara,NA,Nov,Harvesting,Harvesting,
KP,N. Waziristan,Tappi,Okara,NA,Dec,,,
KP,N. Waziristan,Tappi,Garlic,NA,Jan,,,
KP,N. Waziristan,Tappi,Garlic,NA,Feb,,,
KP,N. Waziristan,Tappi,Garlic,NA,Mar,,,
KP,N. Waziristan,Tappi,Garlic,NA,Apr,,,
KP,N. Waziristan,Tappi,Garlic,NA,May,,,
KP,N. Waziristan,Tappi,Garlic,NA,Jun,,,
KP,N. Waziristan,Tappi,Garlic,NA,Jul,,,
KP,N. Waziristan,Tappi,Garlic,NA,Aug,,,
KP,N. Waziristan,Tappi,Garlic,NA,Sep,Planting,Sowing,
KP,N. Waziristan,Tappi,Garlic,NA,Oct,Growing,Irrigation,
KP,N. Waziristan,Tappi,Garlic,NA,Nov,Growing,Irrigation,
KP,N. Waziristan,Tappi,Garlic,NA,Dec,Growing,Weed management and Irrigation,
KP,N. Waziristan,Umerkikala,Wheat,NA,Jan,Growing,Weed management and Irrigation,
KP,N. Waziristan,Umerkikala,Wheat,NA,Feb,Growing,Weed management and Irrigation,
KP,N. Waziristan,Umerkikala,Wheat,NA,Mar,Growing,Weed management and Irrigation,
KP,N. Waziristan,Umerkikala,Wheat,NA,Apr,Growing,"Weed management, Pesticide application and Irrigation",
KP,N. Waziristan,Umerkikala,Wheat,NA,May,Harvesting,Harvesting,
KP,N. Waziristan,Umerkikala,Wheat,NA,Jun,,,
KP,N. Waziristan,Umerkikala,Wheat,NA,Jul,,,
KP,N. Waziristan,Umerkikala,Wheat,NA,Aug,,,
KP,N. Waziristan,Umerkikala,Wheat,NA,Sep,,,
KP,N. Waziristan,Umerkikala,Wheat,NA,Oct,Planting,Land preparation,
KP,N. Waziristan,Umerkikala,Wheat,NA,Nov,Planting,Sowing,
KP,N. Waziristan,Umerkikala,Wheat,NA,Dec,Growing,Fertiliser application and Irrigation,
KP,N. Waziristan,Umerkikala,Maize,NA,Jan,,,
KP,N. Waziristan,Umerkikala,Maize,NA,Feb,,,
KP,N. Waziristan,Umerkikala,Maize,NA,Mar,,,
KP,N. Waziristan,Umerkikala,Maize,NA,Apr,,,
KP,N. Waziristan,Umerkikala,Maize,NA,May,,,
KP,N. Waziristan,Umerkikala,Maize,NA,Jun,Planting,Land preparation,
KP,N. Waziristan,Umerkikala,Maize,NA,Jul,Planting and Growing,Sowing and Irrigation,
KP,N. Waziristan,Umerkikala,Maize,NA,Aug,Growing,"Weed management, Fertiliser application and Irrigation",
KP,N. Waziristan,Umerkikala,Maize,NA,Sep,Growing,Weed management and Irrigation,
KP,N. Waziristan,Umerkikala,Maize,NA,Oct,Harvesting,Harvesting,
KP,N. Waziristan,Umerkikala,Maize,NA,Nov,,,
KP,N. Waziristan,Umerkikala,Maize,NA,Dec,,,
KP,N. Waziristan,Umerkikala,Rice,NA,Jan,,,
KP,N. Waziristan,Umerkikala,Rice,NA,Feb,,,
KP,N. Waziristan,Umerkikala,Rice,NA,Mar,Planting,Seedling preparation,
KP,N. Waziristan,Umerkikala,Rice,NA,Apr,,,
KP,N. Waziristan,Umerkikala,Rice,NA,May,Planting,Land prepration,
KP,N. Waziristan,Umerkikala,Rice,NA,Jun,Planting,Shifting and Transplanting,
KP,N. Waziristan,Umerkikala,Rice,NA,Jul,Growing,Fertiliser application and Irrigation,
KP,N. Waziristan,Umerkikala,Rice,NA,Aug,Growing,Weed management and Irrigation,
KP,N. Waziristan,Umerkikala,Rice,NA,Sep,Growing,Pesticide and Herbicide application and Irrigation,
KP,N. Waziristan,Umerkikala,Rice,NA,Oct,Harvesting,Harvesting,
KP,N. Waziristan,Umerkikala,Rice,NA,Nov,Harvesting,Harvesting,
KP,N. Waziristan,Umerkikala,Rice,NA,Dec,,,
KP,N. Waziristan,Umerkikala,Tomato,NA,Jan,,,
KP,N. Waziristan,Umerkikala,Tomato,NA,Feb,Planting,Seedling prepration,
KP,N. Waziristan,Umerkikala,Tomato,NA,Mar,Planting,Shifting and Transplanting,
KP,N. Waziristan,Umerkikala,Tomato,NA,Apr,Growing,"Weed management, Herbicide application and Irrigation",
KP,N. Waziristan,Umerkikala,Tomato,NA,May,Growing,Pesticide application and Irrigation,
KP,N. Waziristan,Umerkikala,Tomato,NA,Jun,Harvesting,Harvesting,
KP,N. Waziristan,Umerkikala,Tomato,NA,Jul,Harvesting,Harvesting,
KP,N. Waziristan,Umerkikala,Tomato,NA,Aug,Harvesting,Harvesting,
KP,N. Waziristan,Umerkikala,Tomato,NA,Sep,,,
KP,N. Waziristan,Umerkikala,Tomato,NA,Oct,,,
KP,N. Waziristan,Umerkikala,Tomato,NA,Nov,,,
KP,N. Waziristan,Umerkikala,Tomato,NA,Dec,,,
KP,Kurram,Sateen,Wheat,NA,Jan,Growing,Weed management,
KP,Kurram,Sateen,Wheat,NA,Feb,Growing,Fertilser application,
KP,Kurram,Sateen,Wheat,NA,Mar,Growing,Herbicide application,
KP,Kurram,Sateen,Wheat,NA,Apr,Growing,Pesticide application and Irrigation,
KP,Kurram,Sateen,Wheat,NA,May,Harvesting,Harvesting,
KP,Kurram,Sateen,Wheat,NA,Jun,Harvesting,Harvesting,
KP,Kurram,Sateen,Wheat,NA,Jul,,,
KP,Kurram,Sateen,Wheat,NA,Aug,,,
KP,Kurram,Sateen,Wheat,NA,Sep,Planting,Land preparation,
KP,Kurram,Sateen,Wheat,NA,Oct,Planting and Growing,"Sowing, Fertiliser application and Irrigation",
KP,Kurram,Sateen,Wheat,NA,Nov,Growing,Irrigation,
KP,Kurram,Sateen,Wheat,NA,Dec,Growing,Irrigation,
KP,Kurram,Sateen,Maize,NA,Jan,,,
KP,Kurram,Sateen,Maize,NA,Feb,,,
KP,Kurram,Sateen,Maize,NA,Mar,,,
KP,Kurram,Sateen,Maize,NA,Apr,,,
KP,Kurram,Sateen,Maize,NA,May,,,
KP,Kurram,Sateen,Maize,NA,Jun,Planting,"Land preparation, Sowing and Fertiliser application",
KP,Kurram,Sateen,Maize,NA,Jul,Growing,"Hoeing, Fertiliser application and Irrigation",
KP,Kurram,Sateen,Maize,NA,Aug,Growing,Weed management and Irrigation,
KP,Kurram,Sateen,Maize,NA,Sep,Harvesting,Harvesting,
KP,Kurram,Sateen,Maize,NA,Oct,Harvesting,Harvesting,
KP,Kurram,Sateen,Maize,NA,Nov,,,
KP,Kurram,Sateen,Maize,NA,Dec,,,
KP,Kurram,Sateen,Peanuts,NA,Jan,,,
KP,Kurram,Sateen,Peanuts,NA,Feb,,,
KP,Kurram,Sateen,Peanuts,NA,Mar,,,
KP,Kurram,Sateen,Peanuts,NA,Apr,,,
KP,Kurram,Sateen,Peanuts,NA,May,Planting,Land preparation,
KP,Kurram,Sateen,Peanuts,NA,Jun,Planting and Growing,Sowing and Fertiliser application,
KP,Kurram,Sateen,Peanuts,NA,Jul,Growing,Pesticide application and Hoeing,
KP,Kurram,Sateen,Peanuts,NA,Aug,Growing,Irrigation and Hoeing,
KP,Kurram,Sateen,Peanuts,NA,Sep,Growing,,
KP,Kurram,Sateen,Peanuts,NA,Oct,Harvesting,Harvesting,
KP,Kurram,Sateen,Peanuts,NA,Nov,Harvesting,Harvesting,
KP,Kurram,Sateen,Peanuts,NA,Dec,,,
KP,Kurram,Sateen,Soya bean,NA,Jan,,,
KP,Kurram,Sateen,Soya bean,NA,Feb,,,
KP,Kurram,Sateen,Soya bean,NA,Mar,,,
KP,Kurram,Sateen,Soya bean,NA,Apr,,,
KP,Kurram,Sateen,Soya bean,NA,May,,,
KP,Kurram,Sateen,Soya bean,NA,Jun,Planting,"Land preparation, Sowing and Fertiliser application",
KP,Kurram,Sateen,Soya bean,NA,Jul,Growing,Hoeing and Irrigation,
KP,Kurram,Sateen,Soya bean,NA,Aug,Growing,"Weed management, Pesticide application and Irrigation",
KP,Kurram,Sateen,Soya bean,NA,Sep,Growing,Weed management,
KP,Kurram,Sateen,Soya bean,NA,Oct,Harvesting,Harvesting,
KP,Kurram,Sateen,Soya bean,NA,Nov,,,
KP,Kurram,Sateen,Soya bean,NA,Dec,,,
KP,Kurram,Sateen,Cucumber,NA,Jan,,,
KP,Kurram,Sateen,Cucumber,NA,Feb,,,
KP,Kurram,Sateen,Cucumber,NA,Mar,,,
KP,Kurram,Sateen,Cucumber,NA,Apr,,,
KP,Kurram,Sateen,Cucumber,NA,May,Planting,Land preparation and Sowing,
KP,Kurram,Sateen,Cucumber,NA,Jun,Growing,Hoeing and Fertiliser application,
KP,Kurram,Sateen,Cucumber,NA,Jul,Growing,Pestcide and Fertiliser application and Irrigation,
KP,Kurram,Sateen,Cucumber,NA,Aug,Harvesting,Harvesting,
KP,Kurram,Sateen,Cucumber,NA,Sep,Harvesting,Harvesting,
KP,Kurram,Sateen,Cucumber,NA,Oct,,,
KP,Kurram,Sateen,Cucumber,NA,Nov,,,
KP,Kurram,Sateen,Cucumber,NA,Dec,,,
KP,Kurram,Sateen,Onion,NA,Jan,Growing,Transplanting and fertiliser application,
KP,Kurram,Sateen,Onion,NA,Feb,Growing,Irrigation,
KP,Kurram,Sateen,Onion,NA,Mar,Growing,Hoeing and Fertiliser application,
KP,Kurram,Sateen,Onion,NA,Apr,Growing,Pestcide and Fertiliser application and Irrigation,
KP,Kurram,Sateen,Onion,NA,May,Harvesting,Harvesting,
KP,Kurram,Sateen,Onion,NA,Jun,Harvesting,Harvesting,
KP,Kurram,Sateen,Onion,NA,Jul,,,
KP,Kurram,Sateen,Onion,NA,Aug,,,
KP,Kurram,Sateen,Onion,NA,Sep,Planting,Seedling preparation,
KP,Kurram,Sateen,Onion,NA,Oct,Planting,Seedling preparation,
KP,Kurram,Sateen,Onion,NA,Nov,Planting,Seedling preparation,
KP,Kurram,Sateen,Onion,NA,Dec,Planting,Seedling preparation,
KP,Kurram,Shazolen,Wheat,NA,Jan,Growing,,
KP,Kurram,Shazolen,Wheat,NA,Feb,Growing,Fertiliser application,
KP,Kurram,Shazolen,Wheat,NA,Mar,Growing,Pesticide application and Irrigation,
KP,Kurram,Shazolen,Wheat,NA,Apr,Growing,Irrigation,
KP,Kurram,Shazolen,Wheat,NA,May,Harvesting,Harvesting,
KP,Kurram,Shazolen,Wheat,NA,Jun,Harvesting,Harvesting,
KP,Kurram,Shazolen,Wheat,NA,Jul,,,
KP,Kurram,Shazolen,Wheat,NA,Aug,,,
KP,Kurram,Shazolen,Wheat,NA,Sep,,,
KP,Kurram,Shazolen,Wheat,NA,Oct,Planting,Land preparation and Irrigation,
KP,Kurram,Shazolen,Wheat,NA,Nov,Planting and Growing,Sowing and Fertiliser application,
KP,Kurram,Shazolen,Wheat,NA,Dec,Growing,Irrigation,
KP,Kurram,Shazolen,Red beans,NA,Jan,,,
KP,Kurram,Shazolen,Red beans,NA,Feb,,,
KP,Kurram,Shazolen,Red beans,NA,Mar,,,
KP,Kurram,Shazolen,Red beans,NA,Apr,,,
KP,Kurram,Shazolen,Red beans,NA,May,,,
KP,Kurram,Shazolen,Red beans,NA,Jun,Planting and Growing,"Land preparation, Sowing, Fertiliser application and Irrigation",
KP,Kurram,Shazolen,Red beans,NA,Jul,Growing,Fertiliser and Pesticide application,
KP,Kurram,Shazolen,Red beans,NA,Aug,Growing,Irrigation,
KP,Kurram,Shazolen,Red beans,NA,Sep,Harvesting,Harvesting,
KP,Kurram,Shazolen,Red beans,NA,Oct,,,
KP,Kurram,Shazolen,Red beans,NA,Nov,,,
KP,Kurram,Shazolen,Red beans,NA,Dec,,,
KP,Kurram,Shazolen,Potato,NA,Jan,Growing,,
KP,Kurram,Shazolen,Potato,NA,Feb,Planting,,
KP,Kurram,Shazolen,Potato,NA,Mar,Planting,"Sowing, Fertiliser application",
KP,Kurram,Shazolen,Potato,NA,Apr,Planting,Hoeing,
KP,Kurram,Shazolen,Potato,NA,May,Growing,Weed management and Irrigation,
KP,Kurram,Shazolen,Potato,NA,Jun,Growing,Pesticide application and Irrigation,
KP,Kurram,Shazolen,Potato,NA,Jul,Harvesting,Harvesting,
KP,Kurram,Shazolen,Potato,NA,Aug,Harvesting,Harvesting,
KP,Kurram,Shazolen,Potato,NA,Sep,,,
KP,Kurram,Shazolen,Potato,NA,Oct,,,
KP,Kurram,Shazolen,Potato,NA,Nov,Planting,"Land preparation, Farm yard manure, and Fertiliser application",
KP,Kurram,Shazolen,Potato,NA,Dec,Planting,Land preparation,
KP,Kurram,Shazolen,Mung,NA,Jan,,,
KP,Kurram,Shazolen,Mung,NA,Feb,,,
KP,Kurram,Shazolen,Mung,NA,Mar,,,
KP,Kurram,Shazolen,Mung,NA,Apr,,,
KP,Kurram,Shazolen,Mung,NA,May,,,
